0.03000000,0.00000000,0.00000000,1.000000,0.000000,0.000000
-0.03000000,0.00000000,0.00000000,-1.000000,0.000000,0.000000
0.00000000,0.03000000,0.00000000,0.000000,1.000000,0.000000
0.00000000,-0.03000000,0.00000000,0.000000,-1.000000,0.000000
0.00000000,0.00000000,0.03000000,0.000000,0.000000,1.000000
0.00000000,0.00000000,-0.03000000,0.000000,0.000000,-1.000000
0.03000000,0.03000000,0.00000000,0.707107,0.707107,0.000000
-0.03000000,0.03000000,0.00000000,-0.707107,0.707107,0.000000
0.03000000,-0.03000000,0.00000000,0.707107,-0.707107,0.000000
-0.03000000,-0.03000000,0.00000000,-0.707107,-0.707107,0.000000
0.00000000,0.03000000,0.03000000,0.000000,0.707107,0.707107
0.00000000,0.03000000,-0.03000000,0.000000,0.707107,-0.707107
0.00000000,-0.03000000,0.03000000,0.000000,-0.707107,0.707107
0.00000000,-0.03000000,-0.03000000,0.000000,-0.707107,-0.707107
0.03000000,0.00000000,0.03000000,0.707107,0.000000,0.707107
0.03000000,0.00000000,-0.03000000,0.707107,0.000000,-0.707107
-0.03000000,0.00000000,0.03000000,-0.707107,-0.000000,0.707107
-0.03000000,0.00000000,-0.03000000,-0.707107,-0.000000,-0.707107
0.03000000,0.03000000,0.03000000,0.577350,0.577350,0.577350
0.03000000,-0.03000000,0.03000000,0.577350,-0.577350,0.577350
0.03000000,0.03000000,-0.03000000,0.577350,0.577350,-0.577350
0.03000000,-0.03000000,-0.03000000,0.577350,-0.577350,-0.577350
-0.03000000,0.03000000,0.03000000,-0.577350,0.577350,0.577350
-0.03000000,-0.03000000,0.03000000,-0.577350,-0.577350,0.577350
-0.03000000,0.03000000,-0.03000000,-0.577350,0.577350,-0.577350
-0.03000000,-0.03000000,-0.03000000,-0.577350,-0.577350,-0.577350
